customer_id,market,age,tenure_months,device_price_usd,deposit_paid_usd,loan_amount_usd,monthly_income_proxy,data_usage_gb,mobile_money_txn_count,days_past_due,repayment_status,risk_segment
b49357da-f03b-41c3-b077-bcc5b6f93bac,Mozambique,33,21,433,221,212,1324,28.5,64,47,Late,Medium
68db16c7-956e-4dc4-89eb-a450119f430c,Lesotho,28,63,127,35,92,814,40.1,167,27,Current,Low
a98752a9-9c53-42d3-8937-627ca0e13fb6,South Africa,60,109,98,102,-4,650,19.74,20,4,Current,Low
4fd2f037-29b9-486d-aa27-0754690d8cf8,DRC,30,6,534,63,471,2189,15.5,8,22,Current,Low
9879efa4-6334-4718-a20e-82e6885810be,Tanzania,51,113,840,58,782,1723,19.85,104,25,Current,Low
e2404bc3-7293-4ac6-ae5d-9f0f9214b625,South Africa,62,91,904,134,770,1528,14.12,80,8,Current,Low
0a801ab9-9126-42e4-a6fb-19b1bf5e83dc,Ethiopia,56,79,811,293,518,2195,22.55,191,13,Current,Low
4413d5ea-0eeb-4a6d-9496-30333ec2e09c,Egypt,65,11,972,264,708,2624,16.41,56,26,Current,Low
609ae9f9-3121-4434-96a1-5f73ad143929,Kenya,59,33,157,92,65,1359,15.84,102,20,Current,Low
40e6a675-5fa0-4744-a216-7f51ab873cf4,South Africa,56,9,977,107,870,1178,23.86,135,49,Late,Medium
ce893156-9a3e-4c51-8dbd-3fd0f71df857,DRC,43,35,1024,8,1016,1995,12.88,141,3,Current,Low
463015d1-7131-48a6-823b-eb7fcbf3041a,Kenya,63,24,1159,184,975,2346,11.5,91,24,Current,Low
15e02ae9-fff8-46a3-8acc-1f74ec2fe98c,Ethiopia,27,83,767,283,484,574,18.9,93,0,Current,Low
2ec632f0-87a2-478e-ba54-d75dd89c8e96,Kenya,62,83,865,281,584,130,44.0,3,18,Current,Low
eade072b-af88-4aea-9de8-46a397ed73c4,DRC,48,95,1029,298,731,934,30.77,81,41,Late,Medium
8b9d2102-e862-457c-817e-56b58912db0f,South Africa,39,86,296,246,50,1603,29.79,7,22,Current,Low
de416a71-2f9b-4d72-9a1f-1fe4c174c1e7,Tanzania,38,100,1161,200,961,551,18.0,25,0,Current,Low
154c8cbe-e83b-4781-b69d-a575c15ed223,Lesotho,32,116,114,266,-152,2122,12.96,8,46,Late,Medium
1869f5b5-90e3-4b9e-8d70-b7a6e9563768,Lesotho,41,36,983,54,929,476,26.53,185,0,Current,Low
d7ddb0d9-0468-49f5-9310-8948e373ec95,DRC,41,40,553,113,440,2932,36.09,41,0,Current,Low
39739fb3-2ab9-48d6-a804-44de8173c349,Mozambique,44,82,902,16,886,609,25.83,169,33,Late,Medium
ec351d95-f23c-4a9c-bb86-5fe4af002c04,Lesotho,25,110,217,95,122,2758,7.12,72,14,Current,Low
32b753ba-0579-4a53-81ce-67b21f9a6ef7,Mozambique,63,26,233,134,99,2526,16.22,90,25,Current,Low
3d380ba1-c282-4a8e-978f-974b0ac06db2,Mozambique,26,111,898,60,838,1519,14.7,139,0,Current,Low
6348b72b-7f43-491b-9c12-96ecd1d5587a,Ethiopia,23,61,404,26,378,1396,23.42,48,20,Current,Low
6635755a-b81d-41e7-9f18-6415062017ed,Ethiopia,47,120,73,160,-87,168,20.39,75,0,Current,Low
d11edca9-0fd6-4aa8-b10a-6d592d3e9883,Kenya,53,30,1024,1,1023,2659,12.32,104,24,Current,Low
77b8d609-d364-4ebf-bd70-0c47928863d7,Kenya,46,44,1106,151,955,2777,28.29,4,28,Current,Low
1fca0362-9915-4eb2-9939-82086121faa3,Tanzania,53,95,471,129,342,108,43.68,76,21,Current,Low
3d419720-4427-4cb9-ab64-0e9ed54c1bf5,Kenya,31,86,1190,138,1052,320,30.43,121,17,Current,Low
d69710fd-5452-4316-92cd-3d0fdbd5ca04,South Africa,54,55,1153,112,1041,890,24.56,142,29,Current,Low
09c203b7-93fc-4891-8f72-81bf3d65e4f4,Lesotho,40,75,880,274,606,2999,39.5,35,23,Current,Low
ac9c921a-625b-403d-92b6-347e5c516574,Egypt,31,73,918,96,822,456,27.89,8,5,Current,Low
10ede6e3-be4d-4385-b0b3-83391ee16dfd,DRC,33,20,409,204,205,2743,24.17,197,61,Default,High
b38448c7-1d9d-42c7-b807-01dd2a866e84,Lesotho,25,68,314,254,60,665,41.66,112,40,Late,Medium
f87f0fd5-4f8b-4ba6-9e9d-066ab56ca7df,Mozambique,59,57,746,297,449,823,7.24,31,26,Current,Low
295dfd0f-3403-437b-bb39-41fff1aa1a29,Kenya,43,99,200,159,41,1962,33.81,14,0,Current,Low
8b09ab30-d30b-4b8c-b0ce-d43f79dfc5a9,Mozambique,49,91,618,5,613,1192,26.82,153,22,Current,Low
8141a960-8992-4a6a-bba6-e530b3c2b08a,Mozambique,45,117,1157,276,881,2227,36.63,111,19,Current,Low
e23ce302-c80a-49c7-8e35-8393a020b349,Ethiopia,31,84,1019,243,776,1796,35.3,60,35,Late,Medium
602e431c-eee8-410a-afd5-fed85aafd7e6,Ethiopia,34,107,735,150,585,2819,13.67,29,0,Current,Low
df26d06d-9eda-4b5c-9735-a77cc49a7b20,Kenya,24,109,364,283,81,2112,30.8,70,11,Current,Low
b9f17654-492f-4280-b42d-d305ffce1975,Kenya,52,24,740,21,719,1140,4.37,150,0,Current,Low
78566789-b78e-448d-b1f9-16d6cb65c16c,Kenya,37,105,588,158,430,1765,47.17,183,23,Current,Low
444402a0-0d80-45e3-b509-d31a99d34988,Mozambique,63,100,163,255,-92,317,4.37,132,24,Current,Low
55b3803a-813c-409e-801b-3044e1b08f40,Ethiopia,21,68,339,241,98,1714,37.19,72,7,Current,Low
febfd124-0dd3-4603-9a3b-73aeeb69e851,Ethiopia,53,39,1194,132,1062,1632,30.69,124,22,Current,Low
b7657a89-85ed-451a-82bc-c280167fcb3f,DRC,19,71,1061,46,1015,2673,7.02,154,0,Current,Low
3eeb5878-2e5d-40e4-ae56-17be94d22e65,Lesotho,41,115,174,42,132,2852,3.93,90,15,Current,Low
f72b742c-81ff-4bee-bda0-974a1da9b42a,DRC,61,42,102,59,43,1405,29.17,190,38,Late,Medium
04520dbd-3c1d-4ff1-800d-4e7bf67c34d8,DRC,52,91,140,0,140,897,11.24,164,7,Current,Low
fba7f9a1-720d-4bda-9976-d4024da3cf0e,Mozambique,49,86,430,295,135,1980,37.75,141,28,Current,Low
9139d83b-12b0-45fb-ac44-b6c2a6139926,Mozambique,27,73,366,69,297,2609,14.32,67,1,Current,Low
d57af348-d0c9-450f-a2ec-bca556c9f89b,Kenya,55,46,164,55,109,2548,8.53,24,0,Current,Low
5ece39b0-0b72-42d7-92c3-ed9685225c64,Tanzania,58,98,341,46,295,1474,21.04,26,0,Current,Low
1d1b0943-ed3f-4ac4-9723-db87c1cc61ce,South Africa,33,98,513,47,466,2565,18.84,111,0,Current,Low
3c7c65b2-ef85-4edb-a07b-d9e2ffe60881,Tanzania,48,78,68,168,-100,2214,11.11,88,31,Late,Medium
8d7bc974-c4d0-430d-a073-623cb455748b,Mozambique,30,59,566,293,273,2001,14.94,141,9,Current,Low
264a3fcd-75e7-4317-af59-2df77e9f76c2,Mozambique,65,43,189,58,131,1538,37.05,68,4,Current,Low
2e7014c1-c1c0-4bb9-a747-7018aabb8bea,Mozambique,58,57,66,14,52,2559,18.7,186,15,Current,Low
a0a9f60e-c6db-40c5-83ba-7a614e947832,Ethiopia,42,100,670,157,513,334,8.35,113,55,Late,Medium
3ce14759-5a8c-4fda-bf9c-f7e7721835c9,Mozambique,45,92,456,180,276,1054,25.99,163,0,Current,Low
2bd404a8-044f-48bf-99e7-25b9e36fb063,Mozambique,64,77,384,291,93,2737,27.21,154,0,Current,Low
164e3d71-f08d-472e-98fe-71488f158c3a,DRC,28,112,967,178,789,1438,37.6,133,5,Current,Low
ff6d5fda-17cc-4244-b5e8-24f63adaa1e5,DRC,21,101,1161,112,1049,1420,20.5,0,36,Late,Medium
846b81aa-4106-45fb-b4e1-bffb548be780,Mozambique,37,25,543,223,320,2095,35.44,177,13,Current,Low
b6e31709-652a-4630-bf2a-62f6f6898320,Tanzania,35,54,410,258,152,854,11.04,133,0,Current,Low
9143bb04-0031-4d72-acad-5e1be315baf4,Egypt,40,52,823,171,652,2469,44.44,148,63,Default,High
5a9e5f65-41c8-40a6-bed8-dcf8e6bf48f5,Egypt,41,10,627,175,452,2030,47.07,109,23,Current,Low
9120cb92-a1ed-4108-90c2-c6ba92574ed4,South Africa,50,31,632,221,411,2093,26.63,110,0,Current,Low
155854d4-3954-4aa1-9129-97f4c8b4f237,Ethiopia,46,51,92,41,51,2270,43.3,182,11,Current,Low
